user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
benjaminlucas,0,0,0,0,0,0
yomamam,0,0,0,0,0,0
Thepitbull,0,0,0,0,0,0
76561198061295353,0,0,0,0,0,0
76561198061295721,0,0,0,0,0,0
OATZA405,0,0,0,0,0,0
76561198061299378,0,0,0,0,0,0
estragoneX,0,0,0,0,0,0
76561198061299897,0,0,0,0,0,0
76561198061302994,0,0,0,0,0,0
jaydude1997,0,0,0,0,0,0
76561198061307230,0,0,0,0,0,0
76561198061307406,0,0,0,0,0,0
76561198061308688,0,0,0,0,0,0
cansur_is_gud,0,0,0,0,0,0
76561198061312047,0,0,0,0,0,0
76561198061315103,0,0,0,0,0,0
76561198061315361,0,0,0,0,0,0
76561198061315534,0,0,0,0,0,0
76561198061316238,0,0,0,0,0,0
76561198061317460,0,0,0,0,0,0
76561198061317767,0,0,0,0,0,0
76561198061318542,0,0,0,0,0,0
76561198061320611,0,0,0,0,0,0
76561198061321385,0,0,0,0,0,0
76561198061325624,0,0,0,0,0,0
76561198061326863,0,0,0,0,0,0
quanz27,0,0,0,0,0,0
76561198061330192,0,0,0,0,0,0
76561198061333981,0,0,0,0,0,0
76561198061334989,0,0,0,0,0,0
76561198061335644,0,0,0,0,0,0
76561198061336178,0,0,0,0,0,0
tomatotamot,0,0,0,0,0,0
76561198061340833,0,0,0,0,0,0
76561198061341162,0,0,0,0,0,0
kelly31944,0,0,0,0,0,0
76561198061342448,0,0,0,0,0,0
76561198061342754,0,0,0,0,0,0
darcy2711,0,0,0,0,0,0
76561198061343940,0,0,0,0,0,0
OaThF4TaLiiTy,0,0,0,0,0,0
riuu,0,0,0,0,0,0
76561198061346421,0,0,0,0,0,0
G4M3V1RU5,0,0,0,0,0,0
76561198061348980,0,0,0,0,0,0
76561198061349817,0,0,0,0,0,0
76561198061350066,0,0,0,0,0,0
76561198061351833,0,0,0,0,0,0
76561198061354596,0,0,0,0,0,0
76561198061354759,0,0,0,0,0,0
tadgdjtfhf,0,0,0,0,0,0
76561198061364327,0,0,0,0,0,0
76561198061364775,0,0,0,0,0,0
76561198061367591,0,0,0,0,0,0
76561198061367712,0,0,0,0,0,0
76561198061371946,0,0,0,0,0,0
76561198061372253,0,0,0,0,0,0
76561198061373543,0,0,0,0,0,0
76561198061375808,0,0,0,0,0,0
76561198061381837,0,0,0,0,0,0
Zlashezad,0,0,0,0,0,0
76561198061384419,0,0,0,0,0,0
firin_meh_iazor,0,0,0,0,0,0
123abc321,0,0,0,0,0,0
76561198061388345,0,0,0,0,0,0
76561198061388888,0,0,0,0,0,0
76561198061390729,0,0,0,0,0,0
76561198061390844,0,0,0,0,0,0
76561198061391077,0,0,0,0,0,0
Enderkills0909,0,0,0,0,0,0
76561198061396005,0,0,0,0,0,0
76561198061396500,0,0,0,0,0,0
76561198061397013,0,0,0,0,0,0
Mongke_Khan,0,0,0,0,0,0
76561198061404338,0,0,0,0,0,0
crazyonher,0,0,0,0,0,0
76561198061409344,0,0,0,0,0,0
76561198061413004,0,0,0,0,0,0
76561198061414019,0,0,0,0,0,0
76561198061414696,0,0,0,0,0,0
76561198061414894,0,0,0,0,0,0
76561198061415926,0,0,0,0,0,0
76561198061416051,0,0,0,0,0,0
Logesta101,0,0,0,0,0,0
76561198061417377,0,0,0,0,0,0
matheusinn,0,0,0,0,0,0
OzzieAparoid,0,0,0,0,0,0
76561198061421046,0,0,0,0,0,0
kembangan,0,0,0,0,0,0
76561198061427726,0,0,0,0,0,0
76561198061434160,0,0,0,0,0,0
Chosedone,0,0,0,0,0,0
76561198061436096,0,0,0,0,0,0
76561198061436227,0,0,0,0,0,0
76561198061437077,0,0,0,0,0,0
CubeJESUS,0,0,0,0,0,0
shadowfold15,0,0,0,0,0,0
76561198061442870,0,0,0,0,0,0
76561198061442880,0,0,0,0,0,0
76561198061443385,0,0,0,0,0,0
ymaster37,0,0,0,0,0,0
76561198061448211,0,0,0,0,0,0
76561198061448653,0,0,0,0,0,0
76561198061450443,0,0,0,0,0,0
76561198061451329,0,0,0,0,0,0
76561198061456901,0,0,0,0,0,0
76561198061458070,0,0,0,0,0,0
76561198061458233,0,0,0,0,0,0
dnf696969,0,0,0,0,0,0
76561198061466194,0,0,0,0,0,0
76561198061468638,0,0,0,0,0,0
76561198061472055,0,0,0,0,0,0
76561198061472798,0,0,0,0,0,0
76561198061473772,0,0,0,0,0,0
behartchify,0,0,0,0,0,0
XxAppleJackxX,0,0,0,0,0,0
44579,0,0,0,0,0,0
angelo12222,0,0,0,0,0,0
76561198061478684,0,0,0,0,0,0
76561198061479033,0,0,0,0,0,0
gokoucuyos12,0,0,0,0,0,0
76561198061486509,0,0,0,0,0,0
76561198061488872,0,0,0,0,0,0
Lambda212793,0,0,0,0,0,0
76561198061490746,0,0,0,0,0,0
76561198061491297,0,0,0,0,0,0
76561198061494776,0,0,0,0,0,0
76561198061495797,0,0,0,0,0,0
76561198061496166,0,0,0,0,0,0
76561198061496960,0,0,0,0,0,0
derperfest,0,0,0,0,0,0
76561198061500770,0,0,0,0,0,0
76561198061501674,0,0,0,0,0,0
N30N_REM3X,0,0,0,0,0,0
76561198061502195,0,0,0,0,0,0
firstlainw321,0,0,0,0,0,0
sleepyboy99,0,0,0,0,0,0
76561198061503548,0,0,0,0,0,0
381644,0,0,0,0,0,0
76561198061504510,0,0,0,0,0,0
76561198061504928,0,0,0,0,0,0
76561198061508137,0,0,0,0,0,0
76561198061508472,0,0,0,0,0,0
76561198061512317,0,0,0,0,0,0
76561198061516128,0,0,0,0,0,0
kradlegnullfx,0,0,0,0,0,0
76561198061516951,0,0,0,0,0,0
hoeymoey,0,0,0,0,0,0
76561198061525172,0,0,0,0,0,0
76561198061525250,0,0,0,0,0,0
76561198061525551,0,0,0,0,0,0
76561198061528325,0,0,0,0,0,0
76561198061528613,0,0,0,0,0,0
76561198061529439,0,0,0,0,0,0
76561198061530251,0,0,0,0,0,0
saia1r,0,0,0,0,0,0
76561198061531264,0,0,0,0,0,0
76561198061531541,0,0,0,0,0,0
76561198061533792,0,0,0,0,0,0
HYGLAWRENCE,0,0,0,0,0,0
76561198061539989,0,0,0,0,0,0
76561198061544141,0,0,0,0,0,0
yusasenpai,0,0,0,0,0,0
76561198061545617,0,0,0,0,0,0
76561198061548698,0,0,0,0,0,0
76561198061550391,0,0,0,0,0,0
76561198061551271,0,0,0,0,0,0
76561198061551741,0,0,0,0,0,0
76561198061552868,0,0,0,0,0,0
76561198061554462,0,0,0,0,0,0
MudMetal,0,0,0,0,0,0
76561198061556205,0,0,0,0,0,0
76561198061556628,0,0,0,0,0,0
76561198061556825,0,0,0,0,0,0
TheGuyCryingInTheWest,0,0,0,0,0,0
76561198061557684,0,0,0,0,0,0
76561198061558176,0,0,0,0,0,0
76561198061558304,0,0,0,0,0,0
76561198061559337,0,0,0,0,0,0
76561198061559559,0,0,0,0,0,0
76561198061559606,0,0,0,0,0,0
rodrigocl1,0,0,0,0,0,0
sec89,0,0,0,0,0,0
76561198061564487,0,0,0,0,0,0
76561198061564521,0,0,0,0,0,0
76561198061565754,0,0,0,0,0,0
76561198061567619,0,0,0,0,0,0
respawner3,0,0,0,0,0,0
76561198061569534,0,0,0,0,0,0
76561198061571382,0,0,0,0,0,0
jordywt,0,0,0,0,0,0
76561198061573286,0,0,0,0,0,0
76561198061574008,0,0,0,0,0,0
stopbeingfat,0,0,0,0,0,0
76561198061580115,0,0,0,0,0,0
ennaj25,0,0,0,0,0,0
76561198061587560,0,0,0,0,0,0
Eternithrone,0,0,0,0,0,0
76561198061589212,0,0,0,0,0,0
taz1999,0,0,0,0,0,0
HolySlay,0,0,0,0,0,0
76561198061591124,0,0,0,0,0,0
76561198061595483,0,0,0,0,0,0
notsowellnamed,0,0,0,0,0,0
mancract,0,0,0,0,0,0
76561198061602927,0,0,0,0,0,0
76561198061604395,0,0,0,0,0,0
76561198061604655,0,0,0,0,0,0
Macmeg1,0,0,0,0,0,0
76561198061607424,0,0,0,0,0,0
76561198061608453,0,0,0,0,0,0
Fagell,0,0,0,0,0,0
heheheboobs,0,0,0,0,0,0
76561198061611568,0,0,0,0,0,0
76561198061613528,0,0,0,0,0,0
76561198061615071,0,0,0,0,0,0
76561198061617558,0,0,0,0,0,0
76561198061623492,0,0,0,0,0,0
76561198061627898,0,0,0,0,0,0
Skyy15,0,0,0,0,0,0
76561198061634560,0,0,0,0,0,0
76561198061635217,0,0,0,0,0,0
76561198061635784,0,0,0,0,0,0
AkimboRelic,0,0,0,0,0,0
76561198061638149,0,0,0,0,0,0
76561198061638601,0,0,0,0,0,0
76561198061638783,0,0,0,0,0,0
76561198061639923,0,0,0,0,0,0
76561198061641477,0,0,0,0,0,0
SamD4M4n,0,0,0,0,0,0
donni1234,0,0,0,0,0,0
76561198061642890,0,0,0,0,0,0
76561198061643437,0,0,0,0,0,0
76561198061643729,0,0,0,0,0,0
76561198061644587,0,0,0,0,0,0
76561198061644791,0,0,0,0,0,0
76561198061645391,0,0,0,0,0,0
76561198061645685,0,0,0,0,0,0
76561198061648547,0,0,0,0,0,0
76561198061650506,0,0,0,0,0,0
76561198061650815,0,0,0,0,0,0
76561198061652423,0,0,0,0,0,0
amuseddyingpanda,0,0,0,0,0,0
76561198061657085,0,0,0,0,0,0
76561198061657991,0,0,0,0,0,0
76561198061658396,0,0,0,0,0,0
76561198061659375,0,0,0,0,0,0
76561198061659394,0,0,0,0,0,0
xedxedxedxed,0,0,0,0,0,0
Ishmamahal,0,0,0,0,0,0
76561198061669101,0,0,0,0,0,0
76561198061669856,0,0,0,0,0,0
76561198061670521,0,0,0,0,0,0
76561198061671823,0,0,0,0,0,0
76561198061672663,0,0,0,0,0,0
76561198061672800,0,0,0,0,0,0
76561198061673869,0,0,0,0,0,0
GirlsCallMe,0,0,0,0,0,0
Syntheticnah,0,0,0,0,0,0
76561198061678387,0,0,0,0,0,0
76561198061680696,0,0,0,0,0,0
76561198061683006,0,0,0,0,0,0
76561198061683278,0,0,0,0,0,0
76561198061687154,0,0,0,0,0,0
76561198061688064,0,0,0,0,0,0
76561198061688351,0,0,0,0,0,0
76561198061690682,0,0,0,0,0,0
goatpotato,0,0,0,0,0,0
76561198061692870,0,0,0,0,0,0
76561198061694419,0,0,0,0,0,0
EecaggawS,0,0,0,0,0,0
76561198061696222,0,0,0,0,0,0
76561198061696330,0,0,0,0,0,0
76561198061701442,0,0,0,0,0,0
76561198061702706,0,0,0,0,0,0
negolossaurorex,0,0,0,0,0,0
76561198061704863,0,0,0,0,0,0
76561198061705296,0,0,0,0,0,0
76561198061705846,0,0,0,0,0,0
76561198061705911,0,0,0,0,0,0
exyz3,0,0,0,0,0,0
76561198061708625,0,0,0,0,0,0
jkara2000,0,0,0,0,0,0
76561198061712817,0,0,0,0,0,0
76561198061716509,0,0,0,0,0,0
76561198061718167,0,0,0,0,0,0
beaut_pb,0,0,0,0,0,0
76561198061718607,0,0,0,0,0,0
76561198061722330,0,0,0,0,0,0
76561198061725043,0,0,0,0,0,0
76561198061726069,0,0,0,0,0,0
76561198061726542,0,0,0,0,0,0
76561198061729845,0,0,0,0,0,0
76561198061730245,0,0,0,0,0,0
chamenramen,0,0,0,0,0,0
76561198061733989,0,0,0,0,0,0
76561198061734561,0,0,0,0,0,0
MemoryRem,0,0,0,0,0,0
76561198061736113,0,0,0,0,0,0
76561198061739292,0,0,0,0,0,0
76561198061740816,0,0,0,0,0,0
76561198061742641,0,0,0,0,0,0
pulzin,0,0,0,0,0,0
jdg1607,0,0,0,0,0,0
MetophorGaming,0,0,0,0,0,0
Frodomate88,0,0,0,0,0,0
76561198061749426,0,0,0,0,0,0
SoulMask,0,0,0,0,0,0
76561198061750409,0,0,0,0,0,0
76561198061751656,0,0,0,0,0,0
76561198061756559,0,0,0,0,0,0
76561198061757802,0,0,0,0,0,0
76561198061760543,0,0,0,0,0,0
76561198061763194,0,0,0,0,0,0
Alpaca_Please,0,0,0,0,0,0
76561198061764106,0,0,0,0,0,0
76561198061766811,0,0,0,0,0,0
76561198061768748,0,0,0,0,0,0
76561198061771471,0,0,0,0,0,0
76561198061771939,0,0,0,0,0,0
76561198061772450,0,0,0,0,0,0
76561198061773147,0,0,0,0,0,0
sasukeuchiha69,0,0,0,0,0,0
76561198061777437,0,0,0,0,0,0
76561198061779645,0,0,0,0,0,0
76561198061779714,0,0,0,0,0,0
76561198061785775,0,0,0,0,0,0
76561198061785823,0,0,0,0,0,0
Pingazpingaz,0,0,0,0,0,0
76561198061795639,0,0,0,0,0,0
76561198061798576,0,0,0,0,0,0
76561198061801096,0,0,0,0,0,0
76561198061802742,0,0,0,0,0,0
76561198061804339,0,0,0,0,0,0
76561198061805590,0,0,0,0,0,0
76561198061805947,0,0,0,0,0,0
76561198061806516,0,0,0,0,0,0
76561198061807844,0,0,0,0,0,0
76561198061809107,0,0,0,0,0,0
76561198061809989,0,0,0,0,0,0
76561198061812497,0,0,0,0,0,0
76561198061814216,0,0,0,0,0,0
81167,0,0,0,0,0,0
76561198061816192,0,0,0,0,0,0
76561198061819812,0,0,0,0,0,0
76561198061820162,0,0,0,0,0,0
76561198061820423,0,0,0,0,0,0
76561198061821088,0,0,0,0,0,0
76561198061821510,0,0,0,0,0,0
76561198061822213,0,0,0,0,0,0
76561198061823217,0,0,0,0,0,0
76561198061829408,0,0,0,0,0,0
76561198061830017,0,0,0,0,0,0
76561198061831394,0,0,0,0,0,0
Darth_Vaderish,0,0,0,0,0,0
clixer98,0,0,0,0,0,0
76561198061835484,0,0,0,0,0,0
76561198061835817,0,0,0,0,0,0
76561198061836100,0,0,0,0,0,0
76561198061837170,0,0,0,0,0,0
76561198061837772,0,0,0,0,0,0
76561198061838369,0,0,0,0,0,0
Raimundos,0,0,0,0,0,0
76561198061841270,0,0,0,0,0,0
Aloop,0,0,0,0,0,0
76561198061846123,0,0,0,0,0,0
76561198061846734,0,0,0,0,0,0
sidtheangrygamer,0,0,0,0,0,0
MoostachedPikachu,0,0,0,0,0,0
76561198061853500,0,0,0,0,0,0
76561198061856835,0,0,0,0,0,0
LeDerp25,0,0,0,0,0,0
76561198061859255,0,0,0,0,0,0
76561198061859859,0,0,0,0,0,0
76561198061861251,0,0,0,0,0,0
76561198061862367,0,0,0,0,0,0
76561198061865109,0,0,0,0,0,0
Fylint,0,0,0,0,0,0
76561198061865945,0,0,0,0,0,0
76561198061866558,0,0,0,0,0,0
Jaguar597,0,0,0,0,0,0
Khaderdray,0,0,0,0,0,0
ChipBae,0,0,0,0,0,0
76561198061871257,0,0,0,0,0,0
76561198061873324,0,0,0,0,0,0
76561198061874955,0,0,0,0,0,0
76561198061875109,0,0,0,0,0,0
wingoat,0,0,0,0,0,0
76561198061875287,0,0,0,0,0,0
76561198061877289,0,0,0,0,0,0
76561198061878375,0,0,0,0,0,0
76561198061879116,0,0,0,0,0,0
ufas69,0,0,0,0,0,0
76561198061887229,0,0,0,0,0,0
scruffyjuneau123,0,0,0,0,0,0
eljaytee,0,0,0,0,0,0
Iwannahoneyboobootorapeme,0,0,0,0,0,0
76561198061889319,0,0,0,0,0,0
76561198061889880,0,0,0,0,0,0
76561198061891260,0,0,0,0,0,0
76561198061893543,0,0,0,0,0,0
76561198061894212,0,0,0,0,0,0
76561198061894340,0,0,0,0,0,0
76561198061894861,0,0,0,0,0,0
thebadasskenshi,0,0,0,0,0,0
76561198061903486,0,0,0,0,0,0
76561198061903823,0,0,0,0,0,0
76561198061904034,0,0,0,0,0,0
76561198061904060,0,0,0,0,0,0
76561198061904130,0,0,0,0,0,0
76561198061904168,0,0,0,0,0,0
76561198061904610,0,0,0,0,0,0
76561198061905406,0,0,0,0,0,0
76561198061908099,0,0,0,0,0,0
76561198061908307,0,0,0,0,0,0
76561198061910506,0,0,0,0,0,0
76561198061910554,0,0,0,0,0,0
76561198061911491,0,0,0,0,0,0
MLGSqueakerSquad,0,0,0,0,0,0
76561198061911753,0,0,0,0,0,0
76561198061915420,0,0,0,0,0,0
76561198061922261,0,0,0,0,0,0
76561198061925576,0,0,0,0,0,0
76561198061926404,0,0,0,0,0,0
jaredyo,0,0,0,0,0,0
76561198061929042,0,0,0,0,0,0
Nirvash-TypeZERO,0,0,0,0,0,0
St3althMei5ter,0,0,0,0,0,0
76561198061931539,0,0,0,0,0,0
76561198061936257,0,0,0,0,0,0
76561198061936273,0,0,0,0,0,0
lukewarmusb,0,0,0,0,0,0
Hayd0ss,0,0,0,0,0,0
76561198061938987,0,0,0,0,0,0
notmeisreal,0,0,0,0,0,0
76561198061944685,0,0,0,0,0,0
76561198061946910,0,0,0,0,0,0
76561198061948561,0,0,0,0,0,0
beastiethecat,0,0,0,0,0,0
76561198061952215,0,0,0,0,0,0
76561198061953677,0,0,0,0,0,0
76561198061955040,0,0,0,0,0,0
seetzj,0,0,0,0,0,0
76561198061957590,0,0,0,0,0,0
76561198061959694,0,0,0,0,0,0
76561198061960926,0,0,0,0,0,0
IceDragonz,0,0,0,0,0,0
76561198061962131,0,0,0,0,0,0
76561198061964173,0,0,0,0,0,0
76561198061964737,0,0,0,0,0,0
zombieboy65,0,0,0,0,0,0
76561198061967929,0,0,0,0,0,0
76561198061971364,0,0,0,0,0,0
76561198061973021,0,0,0,0,0,0
76561198061975204,0,0,0,0,0,0
76561198061975439,0,0,0,0,0,0
76561198061976252,0,0,0,0,0,0
76561198061976848,0,0,0,0,0,0
ninjamagics,0,0,0,0,0,0
76561198061979790,0,0,0,0,0,0
76561198061980365,0,0,0,0,0,0
76561198061980653,0,0,0,0,0,0
DoYouHaveSweg,0,0,0,0,0,0
76561198061983503,0,0,0,0,0,0
76561198061984034,0,0,0,0,0,0
76561198061985171,0,0,0,0,0,0
76561198061986132,0,0,0,0,0,0
JeromeBroz,0,0,0,0,0,0
76561198061990647,0,0,0,0,0,0
76561198061993757,0,0,0,0,0,0
76561198061994195,0,0,0,0,0,0
76561198061995365,0,0,0,0,0,0
FantahStick,0,0,0,0,0,0
76561198062001078,0,0,0,0,0,0
76561198062001305,0,0,0,0,0,0
76561198062002844,0,0,0,0,0,0
76561198062005261,0,0,0,0,0,0
ioo963,0,0,0,0,0,0
76561198062009047,0,0,0,0,0,0
76561198062009282,0,0,0,0,0,0
gizmonso,0,0,0,0,0,0
76561198062015406,0,0,0,0,0,0
76561198062017038,0,0,0,0,0,0
76561198062018733,0,0,0,0,0,0
76561198062019256,0,0,0,0,0,0
76561198062023207,0,0,0,0,0,0
meganoob6226crash,0,0,0,0,0,0
76561198062026716,0,0,0,0,0,0
76561198062028172,0,0,0,0,0,0
76561198062031603,0,0,0,0,0,0
76561198062031710,0,0,0,0,0,0
BENZ_BENZ,0,0,0,0,0,0
AfricanNinjaV2,0,0,0,0,0,0
76561198062034676,0,0,0,0,0,0
cameldamamal,0,0,0,0,0,0
76561198062036566,0,0,0,0,0,0
76561198062039139,0,0,0,0,0,0
rainbowbuttcrack,0,0,0,0,0,0
Skippyfish,0,0,0,0,0,0
76561198062042547,0,0,0,0,0,0
thomasbertelli,0,0,0,0,0,0
killer81KappaKappa,0,0,0,0,0,0
76561198062048153,0,0,0,0,0,0
76561198062049060,0,0,0,0,0,0
76561198062049673,0,0,0,0,0,0
76561198062053412,0,0,0,0,0,0
76561198062057474,0,0,0,0,0,0
76561198062057921,0,0,0,0,0,0
76561198062058905,0,0,0,0,0,0
76561198062060401,0,0,0,0,0,0
76561198062063439,0,0,0,0,0,0
76561198062063737,0,0,0,0,0,0
76561198062064137,0,0,0,0,0,0
MarlieGaming,0,0,0,0,0,0
76561198062071521,0,0,0,0,0,0
76561198062071932,0,0,0,0,0,0
76561198062072163,0,0,0,0,0,0
astarlunne,0,0,0,0,0,0
ProudSmudgey,0,0,0,0,0,0
KURD4EVER,0,0,0,0,0,0
76561198062081275,0,0,0,0,0,0
76561198062087254,0,0,0,0,0,0
76561198062091499,0,0,0,0,0,0
76561198062093339,0,0,0,0,0,0
76561198062093693,0,0,0,0,0,0
76561198062095122,0,0,0,0,0,0
76561198062096273,0,0,0,0,0,0
76561198062098036,0,0,0,0,0,0
76561198062098506,0,0,0,0,0,0
76561198062098692,0,0,0,0,0,0
76561198062102182,0,0,0,0,0,0
6teencarz,0,0,0,0,0,0
LachstarPlays,0,0,0,0,0,0
76561198062114029,0,0,0,0,0,0
76561198062114074,0,0,0,0,0,0
76561198062114997,0,0,0,0,0,0
76561198062118847,0,0,0,0,0,0
76561198062120246,0,0,0,0,0,0
76561198062120252,0,0,0,0,0,0
BanullaTits,0,0,0,0,0,0
sam409s,0,0,0,0,0,0
76561198062134086,0,0,0,0,0,0
morgie93,0,0,0,0,0,0
76561198062134888,0,0,0,0,0,0
76561198062140925,0,0,0,0,0,0
76561198062142863,0,0,0,0,0,0
76561198062147736,0,0,0,0,0,0
76561198062148239,0,0,0,0,0,0
RyJMc,0,0,0,0,0,0
76561198062151124,0,0,0,0,0,0
76561198062151718,0,0,0,0,0,0
76561198062152476,0,0,0,0,0,0
spartan6666,0,0,0,0,0,0
76561198062158594,0,0,0,0,0,0
76561198062159365,0,0,0,0,0,0
76561198062161301,0,0,0,0,0,0
76561198062162627,0,0,0,0,0,0
MrLittleBoop,0,0,0,0,0,0
76561198062166031,0,0,0,0,0,0
76561198062166657,0,0,0,0,0,0
76561198062168167,0,0,0,0,0,0
erShrekt,0,0,0,0,0,0
76561198062173270,0,0,0,0,0,0
76561198062173376,0,0,0,0,0,0
76561198062173905,0,0,0,0,0,0
drop-it-like-a-squat,0,0,0,0,0,0
76561198062179535,0,0,0,0,0,0
76561198062179605,0,0,0,0,0,0
76561198062179643,0,0,0,0,0,0
76561198062180149,0,0,0,0,0,0
76561198062180186,0,0,0,0,0,0
76561198062180678,0,0,0,0,0,0
76561198062181105,0,0,0,0,0,0
dudzly,0,0,0,0,0,0
76561198062183529,0,0,0,0,0,0
76561198062185026,0,0,0,0,0,0
76561198062187434,0,0,0,0,0,0
76561198062187906,0,0,0,0,0,0
76561198062189283,0,0,0,0,0,0
76561198062192370,0,0,0,0,0,0
wybreezy,0,0,0,0,0,0
cerebreman,0,0,0,0,0,0
76561198062196112,0,0,0,0,0,0
76561198062200661,0,0,0,0,0,0
76561198062201061,0,0,0,0,0,0
76561198062201322,0,0,0,0,0,0
76561198062201667,0,0,0,0,0,0
76561198062202574,0,0,0,0,0,0
lukeypoopy10,0,0,0,0,0,0
76561198062206278,0,0,0,0,0,0
76561198062210602,0,0,0,0,0,0
76561198062213311,0,0,0,0,0,0
76561198062214459,0,0,0,0,0,0
76561198062214509,0,0,0,0,0,0
76561198062215077,0,0,0,0,0,0
76561198062215926,0,0,0,0,0,0
76561198062218641,0,0,0,0,0,0
76561198062219899,0,0,0,0,0,0
thealdenvg,0,0,0,0,0,0
76561198062223344,0,0,0,0,0,0
76561198062223356,0,0,0,0,0,0
76561198062225265,0,0,0,0,0,0
76561198062225468,0,0,0,0,0,0
76561198062225911,0,0,0,0,0,0
ThaLooseKid,0,0,0,0,0,0
Tra_Psykonic,0,0,0,0,0,0
MysteriousToast,0,0,0,0,0,0
76561198062235170,0,0,0,0,0,0
76561198062238127,0,0,0,0,0,0
76561198062238249,0,0,0,0,0,0
76561198062241538,0,0,0,0,0,0
Cuntforyou,0,0,0,0,0,0
76561198062243218,0,0,0,0,0,0
icedsoulfx,0,0,0,0,0,0
76561198062248628,0,0,0,0,0,0
76561198062252663,0,0,0,0,0,0
76561198062253611,0,0,0,0,0,0
76561198062253975,0,0,0,0,0,0
GrantChoo,0,0,0,0,0,0
ilikebooty,0,0,0,0,0,0
fuckdamonman,0,0,0,0,0,0
76561198062260531,0,0,0,0,0,0
76561198062267211,0,0,0,0,0,0
76561198062267425,0,0,0,0,0,0
76561198062268518,0,0,0,0,0,0
76561198062270396,0,0,0,0,0,0
76561198062272111,0,0,0,0,0,0
76561198062277292,0,0,0,0,0,0
nicket98,0,0,0,0,0,0
Kingopasta,0,0,0,0,0,0
MaxEpicness,0,0,0,0,0,0
bryceyboii,0,0,0,0,0,0
76561198062284504,0,0,0,0,0,0
aroused,0,0,0,0,0,0
76561198062290809,0,0,0,0,0,0
76561198062291025,0,0,0,0,0,0
thatmayor,0,0,0,0,0,0
reliquiaen,0,0,0,0,0,0
76561198062295676,0,0,0,0,0,0
76561198062297980,0,0,0,0,0,0
76561198062298758,0,0,0,0,0,0
76561198062299453,0,0,0,0,0,0
rustyJuggler,0,0,0,0,0,0
76561198062303177,0,0,0,0,0,0
yggdrasiltheworldtree,0,0,0,0,0,0
76561198062303328,0,0,0,0,0,0
76561198062303715,0,0,0,0,0,0
iChair,0,0,0,0,0,0
BigUnna,0,0,0,0,0,0
76561198062306163,0,0,0,0,0,0
HobbitFTW,0,0,0,0,0,0
76561198062312012,0,0,0,0,0,0
76561198062312276,0,0,0,0,0,0
76561198062313370,0,0,0,0,0,0
76561198062315156,0,0,0,0,0,0
76561198062315610,0,0,0,0,0,0
76561198062318197,0,0,0,0,0,0
76561198062319930,0,0,0,0,0,0
76561198062320418,0,0,0,0,0,0
76561198062325783,0,0,0,0,0,0
76561198062325995,0,0,0,0,0,0
76561198062328817,0,0,0,0,0,0
76561198062337336,0,0,0,0,0,0
Mebeninja15902,0,0,0,0,0,0
Frankkklogan,0,0,0,0,0,0
76561198062346526,0,0,0,0,0,0
76561198062346660,0,0,0,0,0,0
76561198062348737,0,0,0,0,0,0
76561198062351620,0,0,0,0,0,0
lockorockstar,0,0,0,0,0,0
76561198062352504,0,0,0,0,0,0
76561198062362299,0,0,0,0,0,0
76561198062364056,0,0,0,0,0,0
3635,0,0,0,0,0,0
bowen888vg,0,0,0,0,0,0
76561198062367788,0,0,0,0,0,0
76561198062370319,0,0,0,0,0,0
PurpleJoker,0,0,0,0,0,0
76561198062372223,0,0,0,0,0,0
MrDonKay,0,0,0,0,0,0
76561198062377146,0,0,0,0,0,0
pocoyoduckie,0,0,0,0,0,0
76561198062378018,0,0,0,0,0,0
DrGear,0,0,0,0,0,0
76561198062384152,0,0,0,0,0,0
76561198062384918,0,0,0,0,0,0
allansnackbar,0,0,0,0,0,0
76561198062395953,0,0,0,0,0,0
76561198062398182,0,0,0,0,0,0
seriouspebbles,0,0,0,0,0,0
76561198062400008,0,0,0,0,0,0
76561198062402258,0,0,0,0,0,0
76561198062407282,0,0,0,0,0,0
76561198062411680,0,0,0,0,0,0
76561198062414806,0,0,0,0,0,0
76561198062415094,0,0,0,0,0,0
76561198062417025,0,0,0,0,0,0
cordwil,0,0,0,0,0,0
76561198062419869,0,0,0,0,0,0
76561198062419905,0,0,0,0,0,0
76561198062421790,0,0,0,0,0,0
76561198062421868,0,0,0,0,0,0
L1LKOMPL3X,0,0,0,0,0,0
76561198062425414,0,0,0,0,0,0
76561198062428791,0,0,0,0,0,0
76561198062430764,0,0,0,0,0,0
76561198062430883,0,0,0,0,0,0
ArcticHaZe,0,0,0,0,0,0
AKMU_,0,0,0,0,0,0
76561198062433460,0,0,0,0,0,0
dingosolmybby,0,0,0,0,0,0
76561198062436833,0,0,0,0,0,0
76561198062438552,0,0,0,0,0,0
76561198062441635,0,0,0,0,0,0
76561198062444222,0,0,0,0,0,0
76561198062444474,0,0,0,0,0,0
76561198062444930,0,0,0,0,0,0
76561198062445453,0,0,0,0,0,0
76561198062447966,0,0,0,0,0,0
KingCrazeGaming,0,0,0,0,0,0
Lonelzz,0,0,0,0,0,0
76561198062448638,0,0,0,0,0,0
76561198062449070,0,0,0,0,0,0
76561198062452309,0,0,0,0,0,0
76561198062458537,0,0,0,0,0,0
RealSlugga,0,0,0,0,0,0
76561198062462133,0,0,0,0,0,0
76561198062464583,0,0,0,0,0,0
76561198062466072,0,0,0,0,0,0
76561198062469060,0,0,0,0,0,0
AramisLAD,0,0,0,0,0,0
